part_id,zone_fid,zone_name,community_short,water_year,n_pixels_part,n_valid,veg_p05_spatial,inund_pct,support_level,unit,period_label,cluster_column,weighting,estimand
01_inland,1,Bala 26ca,inland,1988,32399,32353,82.55874176025391,80.9192,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1989,32399,32399,82.90517578125,70.9806,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1990,32399,32399,83.74228439331054,75.9684,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1991,32399,32399,73.28179779052735,79.8543,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1992,32399,32392,76.71731529235839,87.3206,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1993,32399,32271,76.35863876342773,85.3668,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1994,32399,32399,69.79426956176758,0.1667,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1995,32399,32381,76.63461303710938,70.4466,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1996,32399,32399,70.60432052612305,81.9748,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1997,32399,32399,60.82387809753418,13.7628,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1998,32399,32399,58.52492408752441,74.348,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,1999,32399,32399,78.18752212524414,1.5093,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,2000,32399,32399,79.96637725830078,46.8934,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,2001,32399,32399,67.31615295410157,8.9169,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
01_inland,1,Bala 26ca,inland,2002,32399,32399,45.1193244934082,14.4325,pixel,part-year,1988-2022,zone_fid (paddock); part_id for the AR(1) error structure,pixel-weighted by the unit's cell count (n_pixels_part / n_cells),WITHIN-UNIT: how one part's floor moves when that same part's own wetness moves
