"part_id","zone_fid","zone_name","community_short","n_pixels_part","n_years","floor_mean","floor_median","floor_mean_minus_median","floor_skew_g1","floor_sd","floor_min","floor_max","water_mean","water_median","water_skew_g1","abs_mean_minus_median","between_residual_from_mean","between_residual_from_median","residual_shift_median_vs_mean","support_level","unit","period_label","weighting","estimand","cluster","source_sha256_first50","interval_status"
"43_inland",43,"Mara 18","inland",3580,35,71.8223374285017,76.4194591522217,-4.59712172372001,-1.30857751023525,13.9699557580691,31.38199634552,90.3554347991943,17.1604142857143,1.1173,1.77568153285629,4.59712172372001,9.73369730292581,12.6222983627436,2.8886010598178,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"58_inland",58,"Dinan 13","inland",7514,35,70.0403142084394,74.5276233673096,-4.48730915887016,-1.10112024815646,14.400559288419,23.6908411979675,91.0118961334228,46.3660142857143,32.5792,0.111149924681268,4.48730915887016,-8.03178366263425,-0.119261310775599,7.91252235185866,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"62_inland",62,"Dinan 1","inland",10042,35,69.4466031537737,73.139336013794,-3.69273286002023,-0.706841251164708,12.8933402830075,30.0507986068726,88.6101844787598,25.0906257142857,1.0357,0.860551357729293,3.69273286002023,3.01796661376244,9.37031521170731,6.35234859794488,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"06_riverine",6,"Bala 2","riverine",1956,35,63.6149391310556,67.2066955566406,-3.59175642558507,-0.427546102861786,19.0408213983091,19.468638420105,90.9830722808838,3.0222,0,4.83106653213644,3.59175642558507,9.26377231992995,3.79483878569739,-5.46893353423256,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"45_inland",45,"Mara 21","inland",10365,35,71.374516961234,74.9262252807617,-3.55170831952776,-1.0197174251909,11.9617482628673,34.165160369873,86.43837890625,44.0035742857143,33.5938,0.144256219616563,3.55170831952776,-5.40467955132375,-0.070547034668337,5.33413251665542,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"12_inland",12,"Bala 12","inland",15076,35,70.9974444253104,74.5041923522949,-3.50674792698452,-0.950721905261569,13.0797116658401,28.466197013855,88.2945308685303,40.34606,27.1027,0.336650521168868,3.50674792698452,-3.7800905894774,1.7458939603513,5.52598454982869,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"29_inland",29,"Mara 3","inland",5294,35,73.2409908403669,76.7448802947998,-3.50388945443289,-1.24674773758418,10.1326035495124,40.2772142410278,86.1375244140625,32.9796542857143,4.5334,0.72171128295585,3.50388945443289,2.49489618189705,11.7696679008137,9.27477171891667,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"57_riverine",57,"Dinan 10","riverine",944,35,45.2101518576486,41.9488037109375,3.26134814671109,0.406909566254422,13.5565969847526,17.7850741386414,74.9773010253906,6.21670571428571,1.8008,4.04842649151545,3.26134814671109,-10.8892840218077,-22.0840639582224,-11.1947799364148,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"04_aeolian",4,"Bala 29ca","aeolian",11848,35,29.3930168996538,26.2385565757751,3.1544603238787,0.634469460865872,8.30824555443589,15.7651456832886,46.9833417892456,2.81614,0.1604,3.3178907302265,3.1544603238787,-24.8453786859863,-37.2286145821483,-12.383235896162,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
"61_inland",61,"Dinan 11","inland",2031,35,70.4037521634783,73.5234069824219,-3.11965481894357,-0.841511770062733,14.5748678400835,30.1995420455933,93.2745780944824,36.42822,2.2649,0.598119179931589,3.11965481894357,-2.22965192800639,9.33049313497321,11.5601450629796,"pixel","part (35 annual values per part)","1988-2022","pixel-weighted by the part's cell count","SERIES SUMMARY - describes each part's own annual series; not an estimate of anything across parts","zone_fid (paddock)","1427adc27f162a7e520b44ac98249e9ae66da7472f7747dc2d61c8a3221f0d0c","diagnostic - NOT registered, and nothing here is proposed for registration"
